##BLOCKS= 1          
Plate:	Plate#1	1.3	PlateFormat	FLEX	Fluorescence	TRUE	Raw	FALSE	132	200	1.52				1	565	1	7	96	530	Automatic	550			6	Medium			1	8	TimeTags	
	Temperature(¡C)	1	2	3	4	5	6	7	8	9	10	11	12		
		38.1014	37.9024	38.0096	37.9628	38.0172	38.0286	37.99							
		158.311	158.324	161.415	161.702	171.004	177.957	168.319							
		38.2914	38.0524	38.2318	38.1114	38.177	38.1784	38.2128							
		164.136	155.106	144.741	164.431	136.665	140.575	150.596							
		
	37.04	38.6636	38.4428	38.5612	38.4918	38.6456	38.6398	38.5406							
		160.296	180.12	165.336	187.083	175.842	180.101	169.249							
		38.8122	38.6434	38.74	38.6432	38.7976	38.8092	38.7004							
		147.112	175.173	166.123	171.489	163.457	162.666	154.629							
		38.9724	38.8032	38.8906	38.8124	38.948	38.9694	38.8506							
		123.029	157.132	169.274	169.268	148.831	150.314	152.418							
		39.1324	38.955	39.0506	38.9624	39.108	39.1192	39.012							
		145.033	173.388	186.946	180.736	163.175	170.337	166.746							
		39.3628	39.1138	39.2918	39.1128	39.2594	39.2698	39.171							
		101.929	160.974	166.942	130.755	153.668	115.081	156.943							
		39.5228	39.2738	39.451	39.273	39.4186	39.43	39.3514							
		121.1	136.135	158.222	163.998	156.13	166.257	174.805							
		39.6728	39.4238	39.611	39.4848	39.6008	39.6106	39.5116							
		156.327	154.102	157.728	158.759	169.119	178.18	167.299							
		39.8232	39.6316	39.761	39.6432	39.749	39.7602	39.6714							
		162.849	151.961	141.833	163.684	134.039	140.653	146.402							
		
	37.04	40.1634	39.9546	40.0814	40.0136	40.0908	40.092	40.0718							
		157.58	178.72	165.338	183.398	170.332	177.096	165.602							
		40.359	40.1148	40.2316	40.1756	40.2394	40.2406	40.222							
		143.46	174.768	163.288	166.574	162.416	162.48	153.929							
		40.5138	40.2748	40.422	40.3338	40.3994	40.4006	40.4124							
		119.137	153.464	165.751	167.346	145.552	152.976	149.933							
		40.665	40.437	40.5828	40.5442	40.5594	40.5508	40.5724							
		142.508	168.89	182.506	178.415	159.921	172.061	166.136							
		40.8242	40.5952	40.7322	40.704	40.7416	40.743	40.7228							
		98.863	159.01	162.639	128.814	151.999	112.739	156.462							
		40.9842	40.7652	40.8926	40.8542	40.9	40.901	40.883							
		117.766	134.314	158.573	162.635	151.826	166.617	172.762							
		41.1346	40.9156	41.0524	41.0046	41.0498	41.0512	41.0428							
		151.035	151.9	153.861	154.567	163.672	179.153	165.25							
		41.2948	41.0776	41.2028	41.1648	41.2004	41.2016	41.1942							
		157.265	148.761	137.396	162.802	131.311	140.912	144.422							
		
	37.04	41.6952	41.4762	41.593	41.635	41.5904	41.602	41.5834							
		156.677	174.901	161.254	179.031	170.834	178.267	166.777							
		41.855	41.636	41.7434	41.7852	41.8008	41.812	41.7338							
		141.482	168.897	158.932	164.637	160.906	162.492	150.333							
		42.0052	41.8484	41.9032	41.9356	41.9608	41.9622	41.8948							
		119.465	151.671	162.803	162.4	143.527	151.373	147.886							
		42.1556	42.0066	42.0534	42.0966	42.1126	42.1138	42.0638							
		138.95	170.491	181.167	177.542	155.948	174.051	162.777							
		42.3164	42.1666	42.2038	42.2456	42.2714	42.2724	42.2144							
		97.487	156.471	160.119	125.611	148.86	114.719	155.264							
		42.5054	42.317	42.3636	42.396	42.4312	42.4226	42.3742							
		114.989	132.858	153.785	160.646	149.664	168.408	170.645							
		42.6562	42.4784	42.5538	42.6092	42.5816	42.573	42.5544							
		149.519	148.325	152.401	150.815	164.687	180.485	161.979							
		42.816	42.627	42.7052	42.7562	42.786	42.797	42.7058							
		155.043	146.828	137.127	162.557	130.135	141.186	144.318							
		
	37.04	43.2166	42.9974	43.1148	43.0564	43.1122	43.1236	43.1052							
		154.494	171.781	159.605	177.41	166.065	177.731	165.065							
		43.3666	43.1486	43.2748	43.2066	43.272	43.2834	43.2654							
		139.943	167.314	159.626	163.562	156.844	162.887	149.041							
		43.5638	43.318	43.4258	43.357	43.4232	43.4348	43.4168							
		115.747	150.933	159.186	164.006	140.823	152.939	146.586							
		43.718	43.478	43.6252	43.5178	43.5928	43.604	43.6156							
		135.211	166.535	178.1	179.212	155.678	171.53	164.625							
		43.867	43.628	43.7852	43.7374	43.7526	43.764	43.7756							
		95.641	153.167	158.35	124.053	147.63	112.994	154.336							
		44.0174	43.7784	43.9352	43.8976	43.9228	43.9244	43.9258							
		113.356	130.307	152.282	158.987	148.956	165.757	168.493							
		44.1774	43.9784	44.0866	44.0574	44.0738	44.0854	44.076							
		145.514	148.133	149.861	150.272	161.662	181.139	161.244							
		44.3276	44.1286	44.2456	44.2096	44.223	44.2344	44.2362							
		154.847	146.076	134.7	160.283	129.536	142.312	144.05							
		
	37.04	44.738	44.519	44.706	44.568	44.6338	44.6548	44.7076							
		153.395	171.206	158.695	175.537	165.514	179.059	163.65							
		44.8884	44.671	44.873	44.7994	44.7846	44.8062	44.8766							
		138.52	165.361	155.058	159.655	154.67	163.655	146.002							
		45.0484	44.8296	45.0266	44.9684	44.984	44.9954	45.027							
		114.915	148.653	159.427	159.705	141.504	152.31	145.064							
		45.2094	45.0394	45.1866	45.1184	45.144	45.1554	45.187							
		135.055	165.508	177.147	175.008	154.605	171.997	161.312							
		45.3588	45.1898	45.3366	45.2688	45.2942	45.3058	45.3372							
		95.765	150.98	156.802	121.709	145.349	112.379	154.287							
		45.519	45.3498	45.488	45.4288	45.4456	45.4668	45.4874							
		112.077	127.178	150.282	155.635	148.064	166.989	168.01							
		45.749	45.5	45.6802	45.579	45.6044	45.6258	45.7276							
		141.594	145.111	148.64	148.37	158.247	180.835	159.826							
		45.8994	45.6504	45.8272	45.784	45.7546	45.7762	45.8778							
		151.56	142.739	133.803	159.66	126.997	142.537	141.3							
		
	37.04	46.2494	46.1308	46.1576	46.0896	46.156	46.1664	46.228							
		147.909	167.911	153.75	171.457	164.717	178.399	163.772							
		46.3998	46.2908	46.3096	46.2516	46.3254	46.3186	46.3784							
		137.288	164.643	153.765	157.632	154.293	161.78	146.571							
		46.5598	46.4408	46.468	46.4098	46.4856	46.4766	46.5386							
		111.054	146.84	159.546	158.05	138.689	151.511	144.705							
		46.7402	46.5924	46.628	46.5602	46.6354	46.6268	46.7196							
		133.588	160.935	175.671	175.988	152.682	173.083	160.65							
		46.901	46.7512	46.8084	46.7204	46.7868	46.7772	46.8698							
		93.032	149.656	154.657	123.045	145.39	113.74	153.307							
		47.0602	46.9014	46.9686	46.9202	46.946	46.9382	47.029							
		108.244	127.451	147.041	154.561	146.157	167.453	169.018							
		47.2106	47.108	47.1284	47.0708	47.126	47.1374	47.179							
		142.63	145.266	146.16	148.282	157.267	180.204	161.566							
		47.3718	47.2716	47.2788	47.2308	47.2764	47.2876	47.3294							
		146.417	140.159	132.317	156.397	125.691	143.634	142.983							
		
	37.04	47.7972	47.5622	47.691	47.6282	47.6664	47.6898	47.7778							
		147.509	167.778	153.07	170.633	161.196	179.383	161.423							
		47.9512	47.7222	47.8794	47.7912	47.8168	47.8482	47.93							
		133.36	160.3	153.424	157.142	151.525	166.578	145.187							
		48.1026	47.8722	48.0394	47.9816	47.9768	47.9982	48.0898							
		110.405	144.555	157.198	155.349	138.284	152.04	143.591							
		48.2718	48.0226	48.1898	48.1418	48.1872	48.1986	48.2412							
		132.257	161.944	174.826	174.493	150.858	174.533	158.88							
		48.4316	48.2326	48.35	48.2926	48.3474	48.3586	48.4004							
		92.647	145.063	152.462	120.186	142.981	114.666	152.26							
		48.5818	48.383	48.5098	48.442	48.5074	48.5086	48.5604							
		108.948	124.165	144.959	153.897	143.476	166.307	164.051							
		48.7322	48.5432	48.6602	48.6024	48.6578	48.659	48.7108							
		141.297	140.728	146.105	145.924	155.843	180.605	158.941							
		48.9322	48.7032	48.8746	48.7622	48.8178	48.819	48.9106							
		146.883	139.586	129.837	154.855	127.142	144.774	140.422							
		
	37.04	49.2926	49.0836	49.2008	49.1326	49.2784	49.2894	49.2612							
		146.787	164.763	152.224	167.646	159.952	179.815	164.247							
		49.4426	49.294	49.3608	49.2826	49.4382	49.4396	49.4212							
		134.426	157.559	149.336	155.143	151.428	164.107	147.283							
		49.6094	49.4542	49.5108	49.433	49.5888	49.59	49.5714							
		109.188	142.879	153.402	154.77	138.902	150.808	142.628							
		49.763	49.614	49.6612	49.594	49.7498	49.7512	49.7228							
		129.912	157.165	172.59	171.857	149.429	173.601	161.26							
		49.9934	49.7644	49.8214	49.7432	49.8988	49.9	49.9046							
		91.138	147.244	149.161	118.552	142.741	113.915	152.566							
		50.1536	49.9248	50.0114	49.8934	50.0492	50.0506	50.0518							
		107.19	123.754	144.256	149.877	141.12	168.805	165.286							
		50.3152	50.0846	50.1618	50.1336	50.2334	50.2434	50.2024							
		140.859	140.207	143.518	146.221	156.512	181.545	159.872							
		50.464	50.2836	50.3216	50.284	50.3802	50.3918	50.3622							
		146.805	139.711	128.958	154.183	123.309	142.505	141.122							
		
	37.03	50.814	50.595	50.7224	50.654	50.7996	50.801	50.7826							
		146.32	161.627	150.726	168.522	157.804	182.002	163.181							
		51.0646	50.7454	50.8822	50.8044	50.95	50.9514	50.963							
		132.623	158.605	146.24	155.159	148.987	165.097	145.747							
		51.2244	50.9066	51.0726	50.9656	51.1112	51.1132	51.1132							
		108.392	142.705	153.922	153.741	136.166	153.092	142.361							
		51.3746	51.0754	51.2344	51.1946	51.3602	51.3018	51.273							
		127.722	157.361	172.291	170.908	149.436	175.476	158.188							
		51.525	51.226	51.3826	51.345	51.5106	51.4518	51.4232							
		89.12	143.311	149.677	117.631	140.769	116.481	153.655							
		51.6848	51.4158	51.533	51.505	51.6706	51.6118	51.5736							
		107.029	123.159	142.481	150.191	142.344	170.045	164.777							
		51.835	51.567	51.6934	51.655	51.8216	51.764	51.7336							
		138.22	138.956	143.286	144.731	154.33	183.06	157.544							
		52.06	51.7164	51.8432	51.8056	51.971	51.9224	51.8846							
		143.712	137.698	127.194	153.785	123.292	144.923	140.724							
		
	37.03	52.3376	52.1168	52.2436	52.2458	52.3504	52.3618	52.304							
		143.869	161.084	150.003	164.764	155.886	182.428	163.519							
		52.496	52.278	52.394	52.4068	52.5018	52.5326	52.4544							
		129.511	156.476	147.089	152.452	147.002	165.681	142.265							
		52.6558	52.487	52.5542	52.576	52.6616	52.6828	52.6156							
		106.222	139.999	150.449	151.059	136.704	154.136	141.483							
		52.8062	52.6372	52.7152	52.7264	52.8116	52.8332	52.7846							
		126.847	155.857	169.634	169.072	146.796	174.936	157.562							
		52.9674	52.7972	52.8644	52.8862	52.962	52.9942	52.935							
		89.472	141.995	149.684	116.812	140.518	115.618	152.308							
		53.1864	52.9484	53.0246	53.0364	53.122	53.1432	53.155							
		104.429	120.784	143.387	148.019	141.186	169.99	160.918							
		53.3368	53.0978	53.2146	53.2424	53.273	53.2938	53.3064							
		139.028	137.044	141.737	143.922	152.539	181.06	158.721							
		53.4968	53.2578	53.365	53.3968	53.4826	53.4936	53.4654							
		141.641	135.865	127.576	151.042	121.501	144.604	139.043							
		
	37.03	53.8774	53.6382	53.755	53.6974	53.833	53.846	53.8258							
		143.524	160.051	149.229	164.883	155.626	184.549	161.855							
		54.0372	53.8	53.9054	53.849	53.9938	54.0042	53.986							
		130.172	154.563	145.692	152.666	148.563	165.55	141.585							
		54.2476	53.9484	54.0664	53.9974	54.163	54.1546	54.216							
		104.763	138.493	150.47	148.578	134.823	152.097	140.817							
		54.4078	54.0988	54.2758	54.1478	54.3134	54.3148	54.3664							
		125.178	155.235	168.41	168.779	146.318	176.341	159.669							
		54.5578	54.2588	54.436	54.3678	54.5334	54.5548	54.5264							
		88.015	140.011	145.234	117.842	137.809	114.654	151.612							
		54.7082	54.41	54.596	54.5192	54.6848	54.7052	54.6764							
		104.463	119.698	140.514	146.609	140.459	172.899	167.083							
		54.8682	54.6192	54.7462	54.6782	54.844	54.865	54.8278							
		134.866	138.124	143.053	139.518	151.779	183.988	159.143							
		55.0192	54.7792	54.9064	54.8282	55.0038	55.0152	54.9868							
		142.426	135.054	125.018	150.068	122.838	146.539	138.316							
		
	37.03	55.3986	55.1606	55.347	55.2196	55.3644	55.3656	55.3474							
		141.549	158.273	144.619	161.327	154.128	181.304	161.791							
		55.5488	55.3298	55.5078	55.429	55.5944	55.5454	55.519							
		129.246	152.5	145.592	148.414	145.128	166.573	142.592							
		55.6992	55.4802	55.6772	55.5892	55.7448	55.6962	55.6674							
		104.354	138.217	149.462	152.332	134.481	154.196	140.482							
		55.8762	55.68	55.8374	55.7492	55.9048	55.857	55.8178							
		124.656	151.809	166.559	166.098	145.68	178.162	156.945							
		56.0292	55.8316	55.9974	55.8996	56.0548	56.0062	55.9778							
		88.358	139.846	146.607	114.982	136.04	117.353	152.361							
		56.1796	55.9906	56.1486	56.0614	56.2066	56.1566	56.1292							
		103.79	119.122	139.56	147.087	140.534	168.838	163.373							
		56.3796	56.1506	56.3876	56.2196	56.3652	56.3164	56.3484							
		133.415	134.504	137.72	140.391	149.91	186.991	159.768							
		56.53	56.301	56.5378	56.4272	56.584	56.4666	56.4982							
		140.566	133.903	125.783	148.668	122.524	145.743	139.884							
		
	37.03	56.91	56.7614	56.8184	56.7312	56.8974	56.887	56.8696							
		139.882	158.683	143.722	161.466	153.803	184.436	162.241							
		57.0604	56.9216	56.9852	56.9004	57.0462	57.0374	57.0388							
		126.17	150.902	142.326	149.096	145.258	169.007	142.273							
		57.2224	57.0814	57.1388	57.0604	57.2064	57.1974	57.1892							
		103.215	134.554	147.341	149.674	133.473	156.485	141.456							
		57.4406	57.2318	57.3812	57.2106	57.3662	57.3486	57.3992							
		125.097	152.756	164.637	164.985	145.887	177.785	156.018							
		57.591	57.392	57.5288	57.3612	57.518	57.4978	57.5506							
		86.679	136.666	143.498	115.54	136.954	117.709	152.067							
		57.751	57.552	57.681	57.561	57.7168	57.6914	57.7098							
		103.502	118.701	137.676	145.532	139.067	173.135	163.133							
		57.9032	57.7308	57.8392	57.7112	57.8666	57.838	57.8696							
		133.632	134.068	139.427	138.78	151.526	184.693	158.06							
		58.0614	57.8826	57.9892	57.8614	58.0172	57.9884	58.0202							
		139.402	132.875	125.442	149.768	120.037	147.304	139.509							
		
	37.03	58.522	58.2028	58.3366	58.2518	58.3972	58.4088	58.4602							
		140.66	155.128	144.382	162.265	151.553	182.335	161.236							
		58.6836	58.363	58.52	58.412	58.5476	58.569	58.6106							
		127.081	152.282	144.925	146.53	143.854	169.484	141.921							
		58.832	58.523	58.6802	58.622	58.7776	58.7502	58.7706							
		104.017	136.685	147.284	148.31	132.96	155.752	138.357							
		58.9824	58.6734	58.8302	58.7724	58.9292	58.901	58.9208							
		122.999	149.866	163.795	165.271	142.081	175.87	157.875							
		59.1424	58.8634	58.9816	58.9322	59.0882	59.0594	59.0712							
		87.537	137.777	143.857	113.866	136.145	117.332	153.148							
		59.2938	59.0134	59.1408	59.0824	59.248	59.2094	59.231							
		102.667	117.3	136.68	142.924	138.748	172.991	165.885							
		59.4886	59.1638	59.2906	59.233	59.3984	59.3598	59.4498							
		133.319	133.548	136.914	139.006	150.449	184.318	160.027							
		59.6428	59.324	59.5078	59.3928	59.5596	59.5212	59.6018							
		137.209	133.513	124.558	146.197	120.434	147.978	139.75							
		
	37.03	59.9534	59.7244	59.8332	59.7734	59.919	59.9304	59.902							
		138.1	154.571	142.376	157.808	150.542	183.335	161.451							
		60.115	59.9244	59.9916	59.9334	60.0788	60.0902	60.0622							
		125.839	150.947	140.665	147.234	143.457	168.242	143.629							
		60.2634	60.0748	60.1514	60.0836	60.229	60.2416	60.222							
		101.513	135.895	146.15	147.579	132.951	157.167	139.605							
		60.4138	60.2348	60.3016	60.2438	60.3812	60.411	60.3724							
		120.469	147.57	164.397	163.154	143.183	178.578	158.574							
		60.6138	60.3848	60.4534	60.4038	60.5394	60.5708	60.5824							
		86.007	135.888	141.948	113.179	134.387	118.482	151.179							
		60.766	60.5352	60.642	60.5542	60.6896	60.721	60.7324							
		102.946	117.108	134.768	143.274	137.467	172.07	164.548							
		60.9244	60.6954	60.792	60.7744	60.91	60.9422	60.883							
		132.824	133.131	136.681	138.703	148.913	184.993	159.797							
		61.0842	60.9172	60.9424	60.9242	61.0698	61.0912	61.043							
		135.331	130.916	123.083	146.424	119.428	146.313	139.071							
		
	37.03	61.4864	61.2456	61.363	61.2946	61.4406	61.4516	61.4334							
		138.001	152.922	142.044	159.817	148.57	183.901	163.165							
		61.675	61.3958	61.5228	61.4448	61.5904	61.603	61.6434							
		123.338	150.599	140.506	145.371	143.689	171.15	141.905							
		61.8352	61.5472	61.713	61.5952	61.7526	61.7722	61.7938							
		101.306	133.226	145.387	148.093	131.97	158.454	139.154							
		61.9952	61.7162	61.8634	61.827	61.9608	61.9922	61.954							
		119.663	146.005	163.209	164.005	142.957	179.183	157.52							
		62.1466	61.8662	62.0234	61.9756	62.111	62.1426	62.1038							
		83.892	135.815	141.977	114.169	132.893	117.107	153.566							
		62.3058	62.0466	62.1734	62.1358	62.2614	62.3038	62.2542							
		99.647	115.723	132.919	143.844	136.488	173.377	165.851							
		62.4656	62.2076	62.324	62.2956	62.4212	62.4526	62.4144							
		133.407	131.037	134.289	136.464	148.31	184.833	159.94							
		62.6738	62.3568	62.4838	62.447	62.5714	62.603	62.636							
		135.691	130.094	124.678	145.187	119.859	147.484	136.954							
		
	37.03	62.9982	62.7572	62.8844	62.9066	63.0428	63.0014	62.9548							
		136.197	153.087	142.388	157.779	147.617	186.341	164.387							
		63.1566	62.9086	63.0344	63.0676	63.2124	63.1536	63.1048							
		123.365	148.082	139.693	143.595	139.528	171.315	143.481							
		63.3164	63.1176	63.1848	63.2366	63.3722	63.3134	63.2562							
		101.799	133.311	145.006	144.978	131.991	156.869	137.949							
		63.4666	63.2676	63.346	63.387	63.5224	63.4636	63.4252							
		118.122	145.881	161.668	160.8	142.48	178.863	159.918							
		63.618	63.418	63.4948	63.5472	63.6728	63.615	63.5754							
		85.108	133.922	140.238	112.622	133.558	118.504	155.099							
		63.807	63.578	63.6452	63.708	63.8326	63.774	63.7658							
		98.915	114.42	132.649	142.663	134.73	177.908	162.451							
		63.9572	63.7298	63.8652	63.9376	64.0126	63.924	63.9266							
		130.061	129.962	132.687	136.894	146.721	186.867	160.249							
		64.1076	63.8886	64.0154	64.0974	64.1634	64.1144	64.0758							
		134.309	132.221	120.957	145.025	118.009	147.249	139.143							
		
	37.03	64.518	64.279	64.4058	64.378	64.491	64.4848	64.4662							
		134.859	151.334	140.429	155.29	146.905	186.866	164.147							
		64.678	64.44	64.5562	64.5396	64.6436	64.645	64.6166							
		121.919	147.576	136.848	144.378	141.968	170.001	140.492							
		64.868	64.609	64.7162	64.688	64.8036	64.795	64.8366							
		100.492	133.637	143.949	144.119	132.011	158.728	140.361							
		65.0184	64.7594	64.9262	64.8384	64.9538	64.9454	64.9868							
		116.953	145.261	161.732	159.749	141.16	179.883	158.744							
		65.1802	64.9196	65.0766	65.0084	65.1452	65.1754	65.1372							
		83.957	133.754	137.92	111.162	131.8	118.468	153.671							
		65.3284	65.0694	65.2368	65.1596	65.3042	65.3256	65.297							
		100.743	114.115	133.628	138.572	137.028	177.665	164.447							
		65.479	65.2598	65.3868	65.3088	65.4546	65.4758	65.4488							
		129.009	130.508	136.116	134.54	148.062	186.602	160.893							
		65.6392	65.4198	65.5382	65.4688	65.6148	65.6358	65.6076							
		132.047	128.884	120.296	142.523	117.885	148.106	138.166							
		
	37.01	66.0396	65.8014	66.0076	65.8712	65.9952	66.0064	65.988							
		135.15	150.108	139.992	154.527	145.927	185.447	161.459							
		66.1994	65.9704	66.1678	66.0694	66.205	66.2364	66.1498							
		121.041	147.552	134.97	142.538	140.399	170.972	142.829							
		66.3498	66.1208	66.3296	66.2198	66.3552	66.3868	66.298							
		100.235	130.66	141.944	144.75	130.368	157.796	140.821							
		66.5112	66.321	66.488	66.38	66.5066	66.5484	66.4484							
		118.272	143.204	158.173	160.467	140.977	184.132	158.348							
		66.6698	66.471	66.6482	66.53	66.6656	66.6968	66.6086							
		81.812	131.645	139.595	110.716	131.327	119.19	150.66							
		66.8202	66.6226	66.798	66.6804	66.8156	66.8474	66.7694							
		97.972	113.029	132.903	139.689	135.754	177.389	165.973							
		67.0204	66.7814	66.9768	66.8406	66.9662	67.0072	66.969							
		128.283	129.828	133.632	135.128	147.612	189.714	160.046							
		67.1714	66.9314	67.1384	67.0602	67.1976	67.228	67.1288							
		134.376	128.167	119.22	141.259	117.865	148.769	138.453							
		
	37.01	67.5708	67.4118	67.439	67.3808	67.5266	67.5376	67.5096							
		134.65	147.716	137.704	154.595	147.76	187.983	162.964							
		67.7208	67.5622	67.6	67.5308	67.6766	67.6878	67.6694							
		122.58	145.456	136.225	143.225	140.348	172.852	141.956							
		67.8712	67.7224	67.769	67.6812	67.8268	67.8382	67.8198							
		97.899	131.016	141.319	143.777	129.796	159.595	137.89							
		68.0912	67.8722	67.9196	67.8422	67.988	68.0164	68.03							
		116.875	142.301	158.872	156.774	138.82	183.02	159.085							
		68.2416	68.0236	68.1094	67.9914	68.137	68.1686	68.1812							
		83.31	131.467	138.37	111.102	131.864	119.144	154.21							
		68.4018	68.1828	68.2608	68.1918	68.3274	68.3588	68.3304							
		98.864	113.454	132.63	138.189	134.888	175.644	163.616							
		68.5618	68.3832	68.42	68.3518	68.4874	68.5186	68.4906							
		128.347	128.424	130.772	134.244	146.358	188.963	159.178							
		68.7122	68.5332	68.5798	68.5022	68.6374	68.67	68.6404							
		133.242	126.812	119.103	140.02	117.16	149.58	137.009							
		
	37.01	69.1728	68.8432	68.9616	68.8922	69.0478	69.0492	69.1008							
		132.745	147.685	136.699	152.297	145.844	188.756	161.902							
		69.3338	68.9936	69.1804	69.0426	69.1982	69.1996	69.2514							
		120.211	144.231	136.004	142.466	138.176	170.489	143.267							
		69.5026	69.1536	69.3308	69.2528	69.3984	69.4396	69.4114							
		96.572	130.659	141.57	140.542	131.354	161.508	139.11							
		69.653	69.3046	69.4908	69.4028	69.5484	69.59	69.5726							
		116.927	143.955	158.788	158.085	139.048	183.526	158.65							
		69.8134	69.5142	69.641	69.5532	69.6988	69.7502	69.7218							
		83.931	131.806	136.306	110.295	131.928	120.194	153.944							
		69.9742	69.674	69.7926	69.713	69.859	69.91	69.882							
		98.466	112.394	131.167	138.824	134.782	177.082	164.281							
		70.2036	69.8242	69.9512	69.8632	70.0088	70.0606	70.073							
		126.474	127.414	133.132	132.904	145.166	188.445	159.871							
		70.3636	69.9746	70.1704	70.0148	70.1602	70.2206	70.2222							
		133.031	128.312	119.631	141.446	117.616	148.461	138.289							
		
	37.01	70.6442	70.365	70.4936	70.414	70.5594	70.571	70.5422							
		132.653	146.949	138.145	152.395	143.43	187.633	162.727							
		70.805	70.575	70.6422	70.5742	70.7098	70.7526	70.6926							
		120.074	144.261	135.711	140.99	138.212	171.676	142.612							
		70.9742	70.7268	70.8024	70.7252	70.8706	70.901	70.8528							
		97.392	128.994	138.897	142.955	129.606	162.59	140.058							
		71.1996	70.8856	70.9622	70.8946	71.0402	71.0514	71.0038							
		115.14	139.428	157.785	157.161	138.606	182.894	159.306							
		71.3546	71.0454	71.1136	71.0546	71.2002	71.2114	71.2032							
		82.545	129.811	135.834	110.754	131.232	119.983	154.556							
		71.506	71.1956	71.303	71.2046	71.3602	71.3626	71.3632							
		98.526	113.483	128.942	137.52	134.341	177.238	166.276							
		71.665	71.346	71.4528	71.376	71.5416	71.572	71.5132							
		128.462	127.783	132.027	131.202	144.355	189.09	160.878							
		71.825	71.5584	71.6032	71.5348	71.7008	71.7318	71.6636							
		132.312	126.091	120.18	141.737	117.216	148.845	138.683							
		
	37.01	72.1256	71.8866	71.9932	71.9356	72.0812	72.0934	72.074							
		132.017	146.455	137.561	149.415	144.132	187.438	161.551							
		72.3476	72.0464	72.1438	72.0964	72.242	72.2624	72.264							
		121.613	143.875	134.442	140.511	137.611	173.673	144.36							
		72.5058	72.2086	72.3646	72.2658	72.4112	72.4128	72.4142							
		97.986	127.436	140.872	142.963	130.316	160.813	139.135							
		72.6658	72.367	72.514	72.446	72.6016	72.6228	72.5646							
		116.179	140.844	156.626	153.335	137.817	182.487	161.362							
		72.816	72.527	72.6742	72.596	72.7616	72.774	72.7246							
		81.953	128.982	135.102	108.993	130.862	121.489	152.966							
		72.9674	72.6974	72.8342	72.7474	72.913	72.9234	72.8746							
		97.927	112.416	128.642	138.039	134.477	177.298	165.764							
		73.1262	72.8584	72.9846	72.9066	73.0722	73.0832	73.025							
		125.884	128.002	132.066	132.23	144.024	187.922	161.365							
		73.3358	73.0074	73.1464	73.0564	73.232	73.2334	73.2588							
		131.535	126.32	119.835	137.981	116.56	147.809	139.974							
		
	37.01	73.6468	73.4078	73.525	73.5438	73.7006	73.7038	73.5956							
		132.376	145.613	135.962	150.969	145.94	190.647	163.16							
		73.799	73.5592	73.685	73.6972	73.8528	73.8544	73.7556							
		118.848	142.06	136.927	139.855	138.075	174.331	141.784							
		73.9574	73.7584	73.836	73.8574	74.013	74.0142	73.9068							
		97.333	127.003	139.135	143.065	129.184	162.641	140.589							
		74.1172	73.9184	74.0056	74.0074	74.173	74.1652	74.0762							
		114.508	139.339	155.012	154.303	136.63	182.89	159.516							
		74.2674	74.0688	74.1654	74.1588	74.3244	74.3146	74.3162							
		82.055	127.597	134.793	108.684	128.287	120.552	154.106							
		74.4678	74.229	74.3156	74.318	74.4836	74.4748	74.4666							
		97.435	112.356	129.859	136.576	132.274	179.893	166.185							
		74.6278	74.3902	74.497	74.4986	74.7236	74.675	74.6282							
		125.95	126.235	132.221	132.349	143.872	189.708	159.141							
		74.7782	74.5392	74.656	74.6482	74.874	74.8252	74.7766							
		132.047	126.925	118.763	139.237	116.028	147.282	138.234							
		
	37.01	75.1704	74.9194	75.0466	74.9904	75.156	75.1352	75.1168							
		130.292	143.989	135.512	149.899	143.335	188.974	163.196							
		75.3288	75.0714	75.1974	75.1488	75.3144	75.2856	75.267							
		119.153	142.529	133.853	138.399	138.561	173.851	145.77							
		75.5388	75.2296	75.3668	75.3086	75.4744	75.4456	75.4674							
		97.554	127.054	140.781	142.361	128.278	161.968	141.737							
		75.6892	75.3798	75.5668	75.4588	75.6244	75.5966	75.6274							
		115.442	139.746	157.105	154.746	137.965	184.553	161.178							
		75.8506	75.5302	75.717	75.6306	75.7862	75.8062	75.7778							
		80.121	129.559	134.99	109.082	129.23	120.998	154.834							
		76.0092	75.6914	75.8684	75.7892	75.9448	75.966	75.938							
		94.774	110.089	129.942	137.267	133.994	177.364	163.118							
		76.1596	75.8902	76.0274	75.9392	76.095	76.1166	76.0992							
		124.305	126.117	131.029	133.242	142.997	191.479	161.123							
		76.3198	76.0408	76.1774	76.0896	76.2452	76.2768	76.2482							
		130.296	127.414	117.374	139.76	114.983	148.419	139.08							
		
	37.01	76.6818	76.4574	76.6648	76.51	76.6354	76.667	76.6284							
		129.071	145.107	136.803	150.145	142.627	187.941	160.961							
		76.8402	76.6112	76.8184	76.7	76.8458	76.867	76.7906							
		120.363	142.245	132.989	136.711	134.844	175.67	142.54							
		76.9902	76.7612	76.9782	76.8502	76.9958	77.0172	76.9486							
		95.585	125.96	137.09	140.64	128.553	161.538	141.261							
		77.1406	76.9516	77.1284	77.0016	77.1472	77.1676	77.0988							
		113.191	139.365	155.747	152.179	135.237	184.184	160.454							
		77.3016	77.1124	77.2798	77.1606	77.3064	77.3274	77.2492							
		83.374	127.544	133.641	107.889	131.209	121.151	156.741							
		77.4506	77.2616	77.4388	77.3106	77.4662	77.4776	77.4092							
		96.924	111.258	129.146	134.661	132.081	179.867	165.764							
		77.661	77.412	77.6186	77.461	77.6166	77.628	77.6094							
