##BLOCKS= 1          
Plate:	Plate#1	1.3	PlateFormat	FLEX	Fluorescence	TRUE	Raw	FALSE	237	360	1.52				1	565	1	10	96	530	Automatic	550			6	Medium			1	8	TimeTags	
	Temperature(¡C)	1	2	3	4	5	6	7	8	9	10	11	12		
	37.06	18.7324	18.7802	18.753	18.8064	18.743	18.7308	18.7284	18.6744	18.7212	18.8516				
		1574.053	1702.402	1591.068	1563.509	1601.692	1564.338	1639.605	1637.263	1597.624	1449.123				
		18.89	18.9898	18.9642	18.9664	18.8934	18.8908	18.8908	18.824	18.9204	19.0012				
		1514.321	1727.73	1593.288	1679.168	1675.722	1654.606	1678.413	1692.143	1634.576	1474.418				
		19.1012	19.1402	19.133	19.1272	19.0438	19.0412	19.0412	18.9744	19.0708	19.1516				
		1628.792	1865.78	1729.977	1786.252	1695.841	1768.086	1728.103	1737.636	1670.348	1544.712				
		19.2612	19.3018	19.293	19.2968	19.2278	19.202	19.202	19.1344	19.2308	19.3132				
		1456.67	1647.066	1523.517	1621.056	1689.55	1681.931	1748.084	1740.231	1581.219	1429.394				
		19.4212	19.4506	19.4434	19.4568	19.3838	19.3612	19.3828	19.3552	19.3916	19.462				
		29.173	34.804	36.638	41.801	44.915	43.558	40.778	46.402	46.798	43.294				
		19.5716	19.601	19.605	19.6168	19.5342	19.5116	19.5316	19.5152	19.5412	19.6124				
		29.573	36.012	36.12	41.985	43.088	43.847	43.061	49.603	45.907	45.12				
		19.7316	19.761	19.7538	19.7968	19.6942	19.7316	19.6916	19.6752	19.7012	19.8244				
		29.421	35.198	37.489	41.423	43.717	47.274	46.859	45.814	47.677	50.499				
		19.8916	19.981	19.9514	19.9568	19.8454	19.882	19.8516	19.8264	19.9116	19.9724				
		33.065	37.638	46.485	51.661	60.274	57.253	52.828	55.769	66.085	53.418				
		
	37.06	20.242	20.301	20.2642	20.2376	20.2854	20.2524	20.242	20.1952	20.2428	20.2924				
		1561.446	1698.043	1571.702	1543.907	1584.813	1563.637	1629.07	1615.939	1570.627	1435.995				
		20.3916	20.4514	20.4266	20.3976	20.435	20.402	20.4428	20.416	20.3916	20.4428				
		1515.142	1717.436	1588.839	1683.763	1657.762	1648.477	1672.587	1681.887	1617.441	1483.572				
		20.542	20.6018	20.5842	20.576	20.5958	20.5524	20.6028	20.5768	20.542	20.6036				
		1611.616	1852.45	1730.56	1797.435	1729.391	1772.27	1734.045	1740.717	1682.099	1544.889				
		20.702	20.7626	20.7346	20.728	20.7654	20.7924	20.7628	20.7464	20.702	20.7644				
		1444.785	1639.058	1525.204	1621.354	1701.435	1675.888	1749.95	1750.896	1596.583	1440.07				
		20.8524	20.9122	20.885	20.928	20.9158	20.9428	20.9148	20.9064	20.8532	20.954				
		31.856	37.322	39.503	48.633	46.554	45.475	42.749	52.401	50.062	44.415				
		21.0028	21.1122	21.085	21.0784	21.0758	21.1036	21.0732	21.0664	21.042	21.114				
		33.226	40.023	39.893	41.846	50.732	50.053	41.921	57.579	54.966	45.056				
		21.2428	21.2722	21.2354	21.2296	21.227	21.2532	21.2332	21.2176	21.202	21.2636				
		32.345	40.902	45.188	48.582	47.618	53.815	51.651	49.232	49.094	51.857				
		21.3924	21.4226	21.3858	21.3888	21.4158	21.4052	21.4316	21.4024	21.3524	21.414				
		34.128	37.597	39.7	51.629	46.942	55.7	43.478	50.834	49.282	51.891				
		
	37.06	21.7636	21.813	21.7978	21.7696	21.7766	21.794	21.7556	21.7176	21.7524	21.8044				
		1565.167	1686.45	1583.433	1565.368	1599.832	1567.36	1641.393	1629.814	1583.541	1457.351				
		21.914	21.9634	21.9562	22.0072	21.9374	21.9444	21.914	21.8776	21.9028	22.0148				
		1504.331	1706.799	1606.163	1682.982	1688.601	1655.806	1694.066	1704.052	1639.641	1495.123				
		22.074	22.173	22.1562	22.16	22.1062	22.1052	22.074	22.0392	22.1132	22.1748				
		1620.741	1864.218	1747.667	1801.849	1740.806	1787.962	1742.799	1749.788	1698.659	1548.525				
		22.3036	22.325	22.3066	22.3192	22.2566	22.274	22.2244	22.188	22.2636	22.3252				
		1444.785	1641.104	1535.816	1628.243	1714.097	1675.917	1767.822	1750.244	1607.594	1448.985				
		22.454	22.4834	22.4666	22.4696	22.4766	22.4244	22.3764	22.348	22.414	22.4852				
		32.228	38.953	38.608	50.742	46.265	45.506	42.695	51.899	49.758	45.577				
		22.614	22.6434	22.6162	22.6208	22.6278	22.5844	22.5652	22.5376	22.5732	22.6348				
		33.936	40.773	40.957	41.878	50.43	51.109	42.846	58.515	53.852	46.774				
		22.7644	22.7938	22.7674	22.78	22.7878	22.7348	22.7148	22.6904	22.7236	22.7852				
		33.37	40.797	46.359	47.175	47.947	53.691	52.886	48.417	49.388	51.913				
		22.9156	22.9458	22.9266	22.9792	22.9478	22.9268	22.8652	22.848	22.874	23.01				
		35.133	40.181	40.284	52.029	47.882	56.189	43.862	50.509	50.481	52.118				
		
	37.07	23.3548	23.3346	23.3074	23.2904	23.3078	23.2852	23.2756	23.2392	23.2844	23.326				
		1564.787	1681.722	1589.804	1551.152	1602.608	1575.698	1653.433	1632.177	1583.207	1465.025				
		23.5148	23.4946	23.4674	23.4424	23.5382	23.446	23.4356	23.3984	23.4452	23.486				
		1497.73	1713.994	1605.949	1685.879	1683.649	1671.33	1682.625	1709.446	1648.872	1517.021				
		23.666	23.6458	23.6178	23.6008	23.6886	23.6076	23.626	23.5992	23.5948	23.6372				
		1608.87	1857.008	1743.945	1809.719	1733.565	1785.746	1737.516	1739.389	1692.583	1569.367				
		23.8356	23.8154	23.7778	23.7608	23.8486	23.7556	23.778	23.76	23.746	23.8068				
		1434.294	1646.432	1537.331	1618.103	1721.51	1702.294	1782.17	1742.742	1625.805	1453.534				
		23.9956	23.9754	23.9378	23.9112	23.9982	23.986	23.9364	23.9096	23.9052	23.9668				
		32.226	39.407	39.296	49.176	45.925	45.045	42.573	53.843	50.658	45.171				
		24.1452	24.125	24.0882	24.1112	24.151	24.1364	24.086	24.0608	24.0652	24.1468				
		34.552	40.43	41.792	44.015	51.148	50.241	42.125	57.884	54.71	46.681				
		24.3532	24.2954	24.309	24.2712	24.3086	24.2868	24.2364	24.22	24.2556	24.3076				
		33.52	40.896	47.192	48.492	47.727	54.382	51.932	48.59	50.492	52.523				
		24.5156	24.457	24.4586	24.4216	24.5286	24.4468	24.398	24.3696	24.4156	24.4668				
		35.194	39.324	40.43	52.13	48.916	57.145	44.774	50.713	49.169	53.469				
		
	37.07	24.7964	24.8562	24.829	24.8136	24.8406	24.8068	24.7972	24.772	24.806	24.8476				
		1562.663	1696.333	1582.658	1556.964	1600.977	1584.516	1653.621	1643.874	1583.529	1463.132				
		24.9564	25.0162	24.9794	24.972	24.9894	25.0676	24.9572	24.92	24.966	24.9988				
		1495.481	1714.705	1611.45	1686.003	1674.44	1652.039	1700.202	1701.681	1637.108	1504.698				
		25.1076	25.1674	25.1298	25.1824	25.1398	25.218	25.1084	25.0704	25.1164	25.2076				
		1589.506	1854.508	1759.114	1809.215	1740.293	1791.615	1763.062	1751.256	1705.79	1579.193				
