##BLOCKS= 1          
Plate:	Plate#1	1.3	PlateFormat	FLEX	Fluorescence	TRUE	Raw	FALSE	198	300	1.52				1	565	1	12	96	530	Automatic	550			6	Medium			1	8	TimeTags	
	Temperature(¡C)	1	2	3	4	5	6	7	8	9	10	11	12		
	37.06	8.1392	8.0864	8.1342	8.1032	8.1352	8.0804	8.0694	8.0638	8.1212	8.0766	8.1332	8.0992		
		1298.066	1114.942	1111.861	1141.851	1224.97	1163.062	1134.803	1249.929	1112.332	1134.684	1264.064	1181.345		
		8.3798	8.2462	8.3	8.2536	8.2952	8.2404	8.2386	8.217	8.2712	8.2366	8.3128	8.2516		
		1196.274	1120.737	1169.049	1162.496	1263.398	1172.022	1224.738	1253.079	1208.042	1155.424	1222.366	1234.256		
		8.5586	8.3964	8.4504	8.4136	8.4568	8.3916	8.389	8.367	8.4316	8.427	8.474	8.47		
		1012.311	1057.415	991.103	1044.401	1020.842	1020.217	1158.529	1174.015	1104.317	1053.249	1158.882	1083.078		
		8.7098	8.5468	8.6104	8.6042	8.6056	8.5908	8.569	8.5186	8.5924	8.5786	8.7044	8.63		
		1031.698	1161.444	1038.06	1091.541	1118.045	1135.233	1126.522	1135.357	1124.709	1010.523	1001.341	808.711		
		8.8602	8.7768	8.7604	8.7542	8.7656	8.7508	8.7198	8.6774	8.742	8.7374	8.8644	8.7804		
		967.607	1117.648	1003.174	1061.616	1143.283	1109.66	1133.6	1215.255	1265.227	1140.716	1204.023	1073.665		
		9.0202	8.9272	8.9118	8.914	8.9156	8.9008	8.8694	8.8278	8.902	8.8874	9.0164	8.9408		
		980.864	1087.327	1036.267	1075.518	1123.988	1127.575	1128.957	1152.055	1158.402	1196.955	1112.163	1016.827		
		9.1712	9.0872	9.0708	9.0642	9.104	9.0524	9.0294	8.9782	9.142	9.0378	9.1748	9.1004		
		544.404	1326.262	1077.59	1136.693	1170.346	1083.367	1231.665	1180.167	954.825	1086.091	1130.997	567.753		
		9.3668	9.2472	9.2612	9.2156	9.256	9.2112	9.1794	9.1878	9.2932	9.1986	9.3348	9.2508		
		446.14	759.699	639.056	774.979	937.008	943.515	735.282	762.901	563.059	988.936	609.519	552.93		
		
	37.05	9.6408	9.6176	9.6224	9.6618	9.5664	9.6716	9.6598	9.5586	9.6324	9.5982	9.71	9.6232		
		1301.746	1116.08	1111.573	1150.814	1221.208	1167.264	1132.125	1245.301	1102.951	1135.863	1268.956	1178.391		
		9.7914	9.838	9.7918	9.815	9.7272	9.8404	9.8102	9.7186	9.7828	9.7582	9.8652	9.7816		
		1196.479	1117.526	1167.392	1163.193	1257.457	1193.768	1219.651	1250.362	1215.885	1156.361	1211.254	1218.801		
		9.9728	9.9982	9.9516	9.966	9.8968	9.9924	9.9702	9.869	9.9428	9.9094	10.0156	9.9412		
		1007.309	1061.524	995.786	1041.903	1032.773	1027.519	1167.916	1172.647	1107.117	1060.048	1155.213	1078.899		
		10.1212	10.158	10.1018	10.1356	10.0468	10.152	10.1202	10.0302	10.134	10.079	10.1756	10.0912		
		1034.228	1156.916	1040.591	1089.654	1126.292	1138.413	1130.648	1134.423	1122.502	1010.178	1007.108	812.065		
		10.2716	10.3084	10.3332	10.2954	10.2368	10.302	10.2722	10.2494	10.2932	10.2286	10.3364	10.2432		
		967.215	1105.546	1010.785	1059.527	1144.902	1121.324	1132.052	1223.831	1268.284	1133.428	1204.158	1078.349		
