##BLOCKS= 1          
Plate:	Plate#1	1.3	PlateFormat	FLEX	Fluorescence	TRUE	Raw	FALSE	237	360	1.52				1	565	1	10	96	530	Automatic	550			6	Medium			1	8	TimeTags	
	Temperature(¡C)	1	2	3	4	5	6	7	8	9	10	11	12		
		12.9452	13.0088	13.0008	12.9826	12.9966	12.937	13.0538	12.9606	13.1068	12.9676				
		439.032	542.119	587.193	580.156	575.652	582.31	546.697	493.6	458.116	397.397				
		13.107	13.1684	13.1696	13.2134	13.1566	13.165	13.2042	13.1102	13.286	13.2076				
		493.406	656.994	586.804	547.502	522.917	456.13	447.071	455.217	430.48	410.835				
		13.2652	13.32	13.32	13.373	13.3382	13.325	13.3658	13.271	13.4364	13.358				
		1667.967	1638.509	1717.76	1651.371	1735.826	1861.851	1672.13	1753.978	1617.359	1777.852				
		13.4756	13.4792	13.48	13.5246	13.4974	13.4754	13.5242	13.4318	13.5964	13.52				
		1662.851	1656.877	1641.858	1714.8	1764.122	1814.908	1742.103	1661.254	1724.437	1604.081				
		13.6356	13.67	13.6312	13.6734	13.6574	13.6358	13.675	13.581	13.7476	13.6684				
		1809.227	1714.66	1780.529	1804.769	1800.015	1831.725	1761.704	1960.035	1608.301	1811.592				
		13.7858	13.8192	13.7808	13.8334	13.807	13.7954	13.855	13.7314	13.934	13.8188				
		1634.267	1660.345	1629.641	1522.184	1654.461	1701.194	1634.764	1633.418	1575.811	1593.383				
		
	37.05	14.1662	14.1312	14.1408	14.2102	14.2174	14.217	14.2074	14.1326	14.2172	14.2004				
		541.653	477.066	401.267	413.329	436.962	341.582	321.632	380.033	428.389	256.849				
		14.3162	14.2896	14.2912	14.3742	14.3958	14.3866	14.3654	14.3422	14.3676	14.3692				
		424.266	571.119	553.278	562.542	534.475	496.239	444.314	424.945	421.052	393.241				
		14.5566	14.45	14.4528	14.5246	14.5478	14.5466	14.5154	14.4918	14.546	14.5292				
		436.341	540.047	587.073	579.931	579.579	575.986	551.533	489.844	458.531	394.949				
		14.7066	14.6	14.6012	14.6846	14.699	14.7066	14.6658	14.6422	14.6972	14.6792				
		497.272	654.358	586.052	545.863	517.677	456.292	445.698	455.143	427.664	412.596				
		14.857	14.8004	14.7516	14.8346	14.8486	14.8578	14.8514	14.8022	14.8476	14.8296				
		1670.321	1627.316	1718.966	1646.954	1730.721	1857.691	1665.12	1767.162	1620.828	1773.025				
		15.0174	14.96	14.9112	14.985	15.0086	15.017	15.0058	14.9534	15.058	14.9892				
		1656.646	1652.614	1629.491	1711.259	1771.961	1832.72	1748.542	1661.092	1730.939	1593.579				
		15.168	15.1104	15.122	15.1454	15.1586	15.2086	15.1562	15.103	15.2088	15.1396				
		1799.721	1708.041	1771.473	1793.487	1796.35	1828.928	1770.284	1947.328	1606.972	1802.948				
		15.3176	15.2608	15.282	15.335	15.309	15.3574	15.3162	15.3358	15.3684	15.33				
		1643.104	1665.864	1629.71	1529.974	1660.124	1694.028	1620.566	1630.438	1579.864	1606.138				
		
	37.05	15.6776	15.6412	15.6624	15.707	15.7394	15.669	15.737	15.665	15.7388	15.682				
		545.803	478.438	396.77	424.226	440.081	341.637	319.421	383.02	428.133	257.194				
		15.828	15.8612	15.824	15.8558	15.8998	15.8178	15.977	15.823	15.8996	15.8404				
		424.665	570.809	546.498	566.751	530.592	497.742	440.051	425.436	423.912	391.702				
		15.9898	16.0112	15.9724	16.0062	16.0598	15.9778	16.1274	15.9734	16.1296	16.0004				
		435.759	542.833	586.479	581.35	569.856	573.644	553.566	492.439	454.262	396.781				
		16.139	16.1624	16.1928	16.167	16.211	16.129	16.2874	16.1238	16.2792	16.1508				
		492.485	658.014	581.702	547.18	518.586	452.375	446.795	454.044	430.417	410.114				
		16.2884	16.3216	16.3528	16.4062	16.3702	16.3386	16.4374	16.285	16.4392	16.4012				
		1669.676	1636.76	1725.778	1649.222	1742.036	1852.511	1668.881	1757.214	1620.445	1762.553				
		16.4484	16.472	16.5032	16.5662	16.551	16.4986	16.5882	16.4642	16.5892	16.5508				
		1664.605	1651.701	1627.027	1704.724	1768.962	1823.983	1748.469	1664.171	1725.574	1585.59				
		16.679	16.6224	16.6632	16.7166	16.7006	16.6482	16.7478	16.6242	16.7416	16.7012				
		1812.886	1714.096	1771.555	1792.733	1807.135	1823.221	1763.532	1962.287	1607.987	1798.936				
		16.839	16.856	16.8232	16.867	16.8618	16.7986	16.9674	16.7842	16.8996	16.8612				
		1638.488	1650.34	1620.139	1530.546	1654.418	1706.04	1617.034	1622.259	1582.92	1613.607				
		
	37.05	17.1994	17.1624	17.284	17.227	17.261	17.1794	17.2582	17.1946	17.27	17.212				
		542.887	477.236	396.52	419.825	442.046	341.058	320.438	380.325	430.82	256.931				
		17.3612	17.3224	17.4344	17.4574	17.4206	17.3994	17.4086	17.3446	17.4312	17.452				
		423.705	566.107	554.492	561.449	535.284	499.455	442.475	425.499	425.612	394.203				
		17.5094	17.4728	17.5944	17.6174	17.611	17.5494	17.5698	17.535	17.6004	17.6024				
